ID,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU28,AU43
social_2346069_amusement_SomethingAboutMary,0.20925,0.122805,0.594193,0.094788,0.147797,0.734819,0.06125,0.085559,0.399539,1.341157,0.088634,0.353448,0,0.090029,0.08586,0,0.521953,0.450937,0.005581,0
social_2346069_amusement_SomethingAboutMary(2),0.145008,0.059746,0.62684,0.08827,0.225701,0.762878,0.078131,0.114042,0.362464,1.007363,0.098149,0.354649,0,0.182643,0.075252,0,0.685871,0.689759,0.007738,0
social_2346069_fear_BlairWitchProject,0.511967,0.271243,0.730832,0.200744,0.486901,0.177397,0.094843,0.271416,0.938557,1.176242,0.12983,0.326081,0,0.109787,0.077687,0,0.596169,0.552884,0.009271,0
social_2346069_fear_CopyCat,0.215276,0.103068,0.489188,0.051896,0.00129,0.10626,0.050169,0.013489,0.014201,0.17358,0.070172,0.338765,0,0.09384,0.068902,0,0.315024,0.554478,0.006863,0
social_2346069_fear_Misery,0.301571,0.128198,0.525088,0.097247,0.155997,0.3093,0.073601,0.075549,0.302306,0.570852,0.112028,0.385695,0,0.166714,0.139928,0,0.560117,0.569977,0.002917,0
social_2346069_fear_TheShining,0.230761,0.10242,0.672307,0.068022,0.374501,0.145749,0.071562,0.198764,0.634283,0.956122,0.121761,0.309592,0,0.085717,0.090753,0,0.733012,0.613165,0.007732,0
social_2346069_neutral_Blue(1),0.117064,0.048371,0.438902,0.074886,0,0.095739,0.03536,0.003731,0.009242,0.594811,0.06053,0.260928,0,0.060606,0.059072,0,0.158466,0.207083,0,0
social_2346069_neutral_Blue(2),0.08959,0.032783,0.511141,0.028278,0.064264,0.178138,0.043103,0.055355,0.083413,0.378468,0.075876,0.273614,0,0.102943,0.050871,0,0.22005,0.344505,0,0
social_2346069_neutral_Blue(3),0.064564,0.049043,0.132405,0.042147,0.10681,0.188221,0.059558,0.026589,0.239362,0.583374,0.059767,0.188552,0,0.194331,0.069693,0,0.249926,0.147129,0,0
social_2346069_neutral_TheLover,0.21487,0.13267,0.031183,0.076704,0,0.266183,0.045643,0.016104,0.010148,0.195617,0.064,0.237583,0,0.065678,0.03987,0,0.189365,0.143635,0,0
social_2366011_amusement_AFishCalledWanda,0.108546,0.075619,0.003325,0.04623,0.121163,0.531988,0.076526,0.062191,0.173073,0.032952,0.159523,0.26324,0,0.070466,0.079203,0,0.648524,0.384001,0.004979,0
social_2366011_amusement_Benny&Joon,0.109027,0.052761,0.000247,0.063155,0.182413,0.710247,0.064667,0.050779,0.270172,0.011502,0.164579,0.386829,0,0.076529,0.081293,0,0.653058,0.403706,0.038811,0
social_2366011_amusement_SomethingAboutMary,0.100882,0.047483,0,0.043765,0.019662,0.161225,0.055008,0.007588,0.033009,0.012767,0.134924,0.290984,0,0.070019,0.081159,0,0.321082,0.291491,0.039655,0
social_2366011_amusement_SomethingAboutMary(2),0.090416,0.043645,0.000917,0.05736,0.042535,0.371906,0.069341,0.025022,0.05844,0.008604,0.163388,0.275839,0,0.059598,0.052643,0,0.391078,0.257219,0.00554,0
social_2366011_fear_BlairWitchProject,0.082609,0.055699,0.002538,0.042789,0.005271,0.091492,0.063659,0.003254,0.00096,0.001961,0.07041,0.298879,0,0.049492,0.039761,0,0.356448,0.261033,0,0
social_2366011_fear_CopyCat,0.082542,0.050873,0.000945,0.04758,0.001145,0.154343,0.061606,0.00163,0.000224,0.004524,0.123458,0.29133,0,0.089769,0.080812,0,0.228548,0.243165,0.017611,0
social_2366011_fear_Misery,0.109909,0.039679,0,0.053623,0.000636,0.113621,0.064672,0.000993,0,0.000184,0.105204,0.269867,0,0.061978,0.061365,0,0.28228,0.243307,0.000949,0
social_2366011_fear_TheShining,0.111503,0.048373,0.001027,0.05742,0.008391,0.244845,0.060567,0.004833,0.008163,0.000408,0.100747,0.290553,0,0.067972,0.077001,0,0.416115,0.34442,0.003541,0
social_2366011_neutral_Blue(1),0.103499,0.043388,0.006722,0.042672,0.01438,0.200799,0.064105,0.028154,0.038788,0.000882,0.15843,0.283636,0,0.054986,0.065069,0,0.274738,0.201983,0,0
social_2366011_neutral_Blue(2),0.110171,0.063183,0.002624,0.066555,0.034256,0.542714,0.066546,0.008233,0.000081,0.012678,0.187322,0.403445,0,0.090261,0.070388,0,0.248359,0.229396,0.014427,0
social_2366011_neutral_Blue(3),0.103688,0.045558,0.000325,0.092182,0.015519,0.542364,0.061208,0,0.015364,0,0.11987,0.241156,0,0.060753,0.043831,0,0.364169,0.228234,0,0
social_2366011_neutral_TheLover,0.092826,0.042693,0.000295,0.047697,0.00274,0.068116,0.048116,0,0.001066,0.00803,0.113149,0.172112,0,0.059001,0.051056,0,0.123806,0.183492,0.012369,0
social_2375881_amusement_AFishCalledWanda,0.071088,0.044946,0.253887,0.046077,0.106324,0.060093,0.039846,0.024481,0.288168,0.201285,0.090741,0.27054,0,0.150748,0.047652,0,0.305766,0.286417,0,0
social_2375881_amusement_Benny&Joon,0.095136,0.043032,0.123048,0.043505,0.171631,0.023716,0.033878,0.073074,0.56416,0.321449,0.159196,0.39512,0,0.141077,0.076278,0,0.428684,0.416819,0,0
social_2375881_amusement_SomethingAboutMary,0.119119,0.054844,0.261638,0.095137,0.263805,0.201249,0.101044,0.184402,0.533012,0.347086,0.146339,0.540067,0,0.128701,0.166878,0,0.645828,0.615262,0,0
social_2375881_amusement_SomethingAboutMary(2),0.137936,0.040344,0.107107,0.044556,0.088621,0.442509,0.06031,0.020668,0.26106,0.547592,0.098478,0.256766,0,0.101739,0.053975,0,0.212718,0.227322,0.006766,0
social_2375881_fear_BlairWitchProject,0.107383,0.067468,0.969067,0.060319,0.032579,0.048446,0.046812,0.300409,0.075971,0.21052,0.103063,0.329773,0,0.102915,0.077808,0,0.3912,0.273023,0.001889,0
social_2375881_fear_CopyCat,0.092859,0.085559,0.426981,0.058799,0.000518,0.066488,0.057314,0.03387,0.030801,0.048846,0.131479,0.375699,0,0.102756,0.067785,0,0.35704,0.308426,0.005881,0
social_2375881_fear_Misery,0.106262,0.063054,0.25973,0.067647,0.157323,0.060464,0.060692,0.134873,0.3799,0.42768,0.120939,0.4631,0,0.103531,0.236668,0,0.327978,0.397699,0,0
social_2375881_fear_TheShining,0.078473,0.054999,0.665612,0.042479,0.029909,0.09133,0.04905,0.150013,0.056319,0.033967,0.097284,0.329646,0,0.10822,0.050416,0,0.331221,0.365577,0,0
social_2375881_neutral_Blue(1),0.044868,0.039075,0.233502,0.024493,0.000374,0.022797,0.023833,0.010815,0.00837,0.007423,0.107048,0.232269,0,0.074229,0.060286,0,0.148106,0.155044,0,0
social_2375881_neutral_Blue(2),0.067848,0.041234,0.381401,0.037254,0.098154,0.032087,0.034286,0.054898,0.299963,0.125408,0.1132,0.356438,0,0.137607,0.068442,0,0.410399,0.370872,0,0
social_2375881_neutral_Blue(3),0.072116,0.041389,0.231777,0.043279,0.001664,0.018449,0.055396,0.005218,0.041292,0.036317,0.092795,0.316591,0,0.141309,0.098271,0,0.268271,0.329257,0,0
social_2375881_neutral_TheLover,0.210533,0.078863,0.165551,0.046536,0.177087,0.332345,0.068552,0.119085,0.296137,0.489707,0.096208,0.575853,0,0.186972,0.065631,0,0.323615,0.342043,0,0
